id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
2656016,AUGUSTA RETRO-City Center Style,13567546,Liliana,Lisboa,Santa Maria Maior,38.71048,-9.13844,Entire home/apt,89,2,193,2019-08-03,2.09,22,0,0,26958/AL
2656084,Central Lisbon Apartment Flat,5684839,Francisco,Lisboa,Santo Antnio,38.71895,-9.14952,Entire home/apt,44,3,289,2021-12-03,3.11,1,230,23,64525AL
2663575,"WIIGO Sintra, Praia Grande O",9106446,Wiigo,Sintra,Colares,38.81429,-9.47693,Entire home/apt,95,3,63,2020-09-21,0.69,3,343,0,50656/AL
2670755,Villa in Colares (Sintra),13671412,Rui,Sintra,Colares,38.81301,-9.47242,Entire home/apt,500,4,5,2018-07-13,0.06,2,358,0,14746/AL
2674964,Apartment in the city center,13695535,Brigida,Lisboa,Santa Maria Maior,38.71328,-9.14227,Entire home/apt,68,2,227,2021-10-08,2.53,2,329,10,19591/AL
2675912,In2Lisbon – Fernando Pessoa Apartment,7255022,Daniel,Lisboa,Santa Maria Maior,38.71381,-9.13553,Entire home/apt,53,2,254,2021-11-24,2.73,1,233,29,58540/AL
2676365,Apartamento Sta Catarina,13702446,Joana & Dudu,Lisboa,Misericrdia,38.70961,-9.15047,Entire home/apt,45,1,258,2021-08-26,2.77,1,323,9,47292/AL
2676889,LISBON STORYTELLERS - near Alfama,11924532,Diogo & Filipa,Lisboa,So Vicente,38.71549,-9.12278,Entire home/apt,50,3,203,2020-03-15,2.19,6,222,0,30023/AL
2678093,Tagus' Windows,13712027,Johanson,Lisboa,Parque das Naes,38.75758,-9.10064,Entire home/apt,149,2,71,2021-09-03,0.77,1,357,1,113775/AL
2684366,STUDIO 3 Príncipe Real,4341539,The 3 Sisters Lisbon,Lisboa,Misericrdia,38.71437,-9.14821,Entire home/apt,50,30,14,2021-08-06,0.15,9,361,2,59641/AL
2684458,PEACOCK Príncipe Real,4341539,The 3 Sisters Lisbon,Lisboa,Misericrdia,38.71467,-9.14716,Entire home/apt,50,30,29,2021-08-26,0.31,9,277,2,59639/AL
2685942,Large 5 bedroom Apartment w/ Spa Bath,8251644,Miguel,Lisboa,Santo Antnio,38.72511,-9.147,Entire home/apt,292,2,49,2019-09-21,0.54,2,341,0,4947/AL
2691697,The Center of Lisbon - Mouraria,13775858,Antonio,Lisboa,Santa Maria Maior,38.71653,-9.13287,Entire home/apt,45,3,82,2021-11-21,1.03,1,157,2,17563/AL
2700537,LUMIÈRE Príncipe Real,4341539,The 3 Sisters Lisbon,Lisboa,Misericrdia,38.71626,-9.14778,Entire home/apt,50,30,20,2021-09-03,0.22,9,315,3,59637/AL
2700557,Peaceful Design Beach House,13819369,Júlia,Sintra,Colares,38.81106,-9.45799,Entire home/apt,220,5,17,2021-07-31,0.19,1,365,2,31462/AL
2700676,VITTORIA Príncipe Real,4341539,The 3 Sisters Lisbon,Lisboa,Misericrdia,38.71435,-9.14887,Entire home/apt,50,30,18,2021-09-03,0.19,9,284,3,59634/AL
2702557,Country House near Lisbon,13830813,Suzana,Arruda Dos Vinhos,Arranh,38.97875,-9.11907,Entire home/apt,150,1,4,2019-07-25,0.05,2,210,0,
2704476,Fado in Bairro Alto,33252155,Priscilia,Lisboa,Misericrdia,38.71271,-9.14379,Entire home/apt,103,3,34,2016-11-10,0.37,13,356,0,1654/AL
2704492,Premium ParedeFlats.com in Lisbon,6926994,Jorge,Cascais,Carcavelos e Parede,38.68898,-9.35495,Entire home/apt,85,3,20,2021-11-21,0.22,2,139,3,
2707858,Lisboa Vida Boa 4 charme & terrace,1654712,Susanna,Lisboa,Arroios,38.71917,-9.1372,Entire home/apt,91,3,117,2019-12-31,1.26,6,247,0,2354/AL
2712111,Lisboa Vida Boa 5 charme & terrace,1654712,Susanna,Lisboa,Arroios,38.71917,-9.1372,Entire home/apt,85,3,98,2019-10-30,1.05,6,189,0,1476/AL
2712972,Amazing view apartment with Parking,13884017,Manuel And Catarina,Oeiras,"Algs, Linda-a-Velha e Cruz Quebrada-Dafundo",38.70137,-9.23476,Private room,159,1,87,2018-07-14,0.95,1,365,0,
2715022,GREEN AVILA with new windows and parking,2372087,Albertino,Lisboa,Arroios,38.73508,-9.14201,Entire home/apt,79,3,42,2021-11-08,0.50,58,221,8,32748/AL
2716828,NEW Best view of Lisbon 2,4189583,Cheese & Wine,Lisboa,Arroios,38.7194,-9.13347,Entire home/apt,97,1,161,2021-10-31,1.74,10,349,5,4287/AL
2722695,The good wave...Ericeira,5186877,Isabel Maria De,Mafra,Ericeira,38.96024,-9.41012,Private room,40,1,49,2021-10-14,0.54,2,342,8,
2730035,Quinta do Rio Touro - Mira Rio Room,7234081,Ana,Sintra,Colares,38.77237,-9.47169,Private room,140,3,0,,,1,343,0,85212/AL
2734520,Studio View,3953109,Feels Like Home,Lisboa,Santo Antnio,38.72575,-9.14613,Entire home/apt,54,2,5,2020-03-13,0.05,281,0,0,2482/AL
2735205,Studio Cascais,3953109,Feels Like Home,Cascais,Cascais e Estoril,38.69515,-9.41933,Entire home/apt,46,3,10,2021-09-18,0.11,281,362,3,7121/AL
2735383,Estoril TOP,13997379,March,Cascais,Cascais e Estoril,38.69943,-9.38052,Entire home/apt,70,4,17,2021-09-21,0.19,1,253,5,32327/AL
2736157,Alegria,4972896,Rita Morais,Lisboa,Santo Antnio,38.71683,-9.14785,Entire home/apt,93,3,46,2021-08-06,0.49,37,323,1,2232/AL
2740951,A calm chalet with pool in Sintra,2136909,Pedro,Sintra,Colares,38.80698,-9.47245,Entire home/apt,75,2,248,2021-11-21,3.08,4,314,29,17354/AL
2752463,Apartamento Clássico,14079161,Henrique,Lisboa,Santo Antnio,38.71667,-9.14353,Entire home/apt,80,3,112,2019-08-18,1.20,3,0,0,68387/AL
2753139,Amazing studio with big terrace Príncipe Real/Rato,2068065,Vanda,Lisboa,Santo Antnio,38.71693,-9.15393,Entire home/apt,50,5,4,2017-10-05,0.04,17,352,0,78196/AL
2753415,FeelingLisbon Pessoa,2068065,Vanda,Lisboa,Misericrdia,38.71167,-9.15165,Entire home/apt,1200,3,4,2017-05-08,0.05,17,352,0,21290/AL
2756034,Quinta de Alamgra,14097607,André,Torres Vedras,Dois Portos e Runa,39.07129,-9.17943,Entire home/apt,200,15,2,2015-05-30,0.02,1,364,0,17825/AL
2756181,"CASA DA GRAÇA, 2414/AL",8193543,Tiago,Mafra,Ericeira,38.96603,-9.41984,Entire home/apt,190,5,41,2021-10-18,0.45,1,327,1,2414/AL
2758704,ART-DECO APARTMENT,14079161,Henrique,Lisboa,Santo Antnio,38.71587,-9.14601,Entire home/apt,60,3,83,2021-12-04,0.89,3,216,9,
2759584,"Elegant cozy, a gem in Chiado",1416183,Fadoflats,Lisboa,Santa Maria Maior,38.71292,-9.14217,Entire home/apt,99,3,106,2021-11-22,1.14,13,149,12,3682/AL
2761051,A Mouros House with swimming pool | Ericeira,14121575,Hugo,Mafra,Ericeira,38.97505,-9.39811,Entire home/apt,299,4,5,2021-09-18,0.17,2,364,2,3660/AL
2767873,Canas Guest House in Lisbon,5988952,Catarina,Lisboa,Alvalade,38.75332,-9.16693,Private room,75,2,1,2018-05-16,0.02,2,364,0,22852/AL
2768087,LISBON DOWNTOWN - Lovely & Comfy studio,9427523,Luisa,Lisboa,Santa Maria Maior,38.71747,-9.135,Entire home/apt,48,1,207,2021-11-02,2.23,6,363,5,55783/AL
2783329,"Artist Studio - Alfama Old Town, River View, Metro",4419386,Diana,Lisboa,So Vicente,38.71345,-9.1256,Entire home/apt,85,3,180,2021-11-08,1.99,5,38,3,5411/AL
2783445,"""Lisbon Story"" Chiado",14243081,Raquel,Lisboa,Santa Maria Maior,38.70942,-9.13894,Entire home/apt,47,3,201,2021-09-08,2.16,2,286,3,19286 /AL
2784611,Sweet Home @ Bairo Alto - Climatisation,14243164,Lino,Lisboa,Santa Maria Maior,38.71249,-9.14188,Entire home/apt,55,7,125,2021-11-04,1.35,1,314,7,10556/AL
2790464,Modern Apartment with Outside Area,3951314,Miguel,Lisboa,Arroios,38.7229,-9.13464,Entire home/apt,53,2,365,2021-11-24,3.95,2,336,21,47902/AL
2792438,"The BEST - in ""Fashion"" Bairro Alto",33252155,Priscilia,Lisboa,Santa Maria Maior,38.71358,-9.14051,Entire home/apt,156,3,19,2015-10-27,0.20,13,342,0,1475/AL
2793617,Alfama Terrace - Lisbon F Cozy,13460944,José,Lisboa,Santa Maria Maior,38.71269,-9.12623,Entire home/apt,75,2,16,2021-08-07,0.17,6,322,4,5235/AL
2793920,Renovated studio with River view & Netflix Alfama,14080718,Benjamin,Lisboa,Santa Maria Maior,38.71226,-9.1269,Entire home/apt,36,3,291,2021-11-27,3.15,3,69,23,44660/AL
2797146,Charming at Ericeira-Casa da Avó II,14164030,Vanessa,Mafra,Ericeira,38.96595,-9.4184,Entire home/apt,65,5,7,2021-08-04,0.09,1,342,2,30963/AL
2797699,Amazing sea view room!!,14310777,Camila,Mafra,Ericeira,38.97023,-9.41561,Private room,35,15,4,2021-08-23,0.06,4,364,2,6679/AL
2802284,Nice private room in a House ocean view!,14310777,Camila,Mafra,Ericeira,38.96954,-9.41459,Private room,20,15,0,,,4,357,0,6679/AL
2802466,Alfama Terrace - House G1 Superior,13460944,José,Lisboa,Santa Maria Maior,38.71255,-9.12459,Entire home/apt,115,2,9,2018-05-11,0.10,6,328,0,60105/AL
2803293,Alfama Terrace - Lisbon B1 Duplex,13460944,José,Lisboa,Santa Maria Maior,38.71284,-9.12598,Entire home/apt,125,2,2,2020-11-18,0.04,6,339,0,60114/AL
2806346,Alfama Terrace - Lisbon H Family,13460944,José,Lisboa,Santa Maria Maior,38.71274,-9.12607,Entire home/apt,80,2,5,2021-02-28,0.06,6,333,3,5228/AL
2806399,House in Campo de Ourique,14355158,André,Lisboa,Campo de Ourique,38.71773,-9.16217,Entire home/apt,56,3,70,2021-11-15,0.76,1,296,14,65165/AL
2808546,Feeling Lisbon—Upscale Apartment on Prince Real,3433772,Manuel,Lisboa,Misericrdia,38.71401,-9.15161,Entire home/apt,55,3,270,2021-11-02,2.92,9,343,14,33186/ AL
2809265,Alfama Terrace - Lisbon E Wall,13460944,José,Lisboa,Santa Maria Maior,38.71265,-9.12571,Entire home/apt,95,2,7,2015-09-11,0.08,6,349,0,60107/AL
2809774,Bairro Alto - Lisbon in a week II,3699511,Dolores,Lisboa,Misericrdia,38.7142,-9.1458,Entire home/apt,42,3,353,2021-09-02,3.81,2,0,12,29180/AL
2810284,Alfama Terrace - Lisbon G TwoRooms,13460944,José,Lisboa,Santa Maria Maior,38.71301,-9.12485,Entire home/apt,115,2,4,2021-08-14,0.05,6,334,2,23871/AL
2824734,Room in beautiful central apartment,14450131,Maria,Lisboa,Areeiro,38.74433,-9.13592,Private room,100,3,140,2020-01-04,1.51,2,88,0,
2840163,Modern and bright in the center of Lisbon,11318674,Francisca,Lisboa,Arroios,38.73476,-9.13812,Private room,100,4,0,,,1,87,0,
2840594,STYLISH & CENTRAL in the Heart of Lisbon,2476571,Teresa,Lisboa,Santa Maria Maior,38.71065,-9.13608,Entire home/apt,66,2,256,2021-12-03,2.77,11,204,22,15834/AL
2840997,Cascais Boutique Apartment,1270688,Vitor,Cascais,Cascais e Estoril,38.69677,-9.42289,Entire home/apt,44,3,36,2021-11-23,0.40,5,257,10,7482/AL
2841251,"The ""small"" big house",5740943,Ana,Sintra,Colares,38.79694,-9.46854,Entire home/apt,400,5,3,2016-07-23,0.03,1,342,0,
2842357,Balcony with breathtaking sea view,14538441,Carapeto,Mafra,Carvoeira,38.95187,-9.41323,Entire home/apt,90,4,25,2021-09-15,0.32,1,19,3,32110/AL
2847440,Design Apartment with River View in Alfama,8298637,Courtesy,Lisboa,Santa Maria Maior,38.70994,-9.13081,Entire home/apt,150,1,200,2021-08-07,2.16,3,304,6,14856/AL
2852011,Lisbon Center Charming Apartment,14582826,Diogo & Rita,Lisboa,Arroios,38.73257,-9.13459,Entire home/apt,69,4,103,2021-08-02,1.12,3,0,2,45142/AL
2857217,Private vila in secluded condo with swimming pool,5175791,Gabriella,Cascais,Cascais e Estoril,38.70781,-9.45321,Entire home/apt,214,5,10,2021-08-28,0.11,3,364,2,
2869544,Pensão Rosinha Art Gallery House 5,872205,Camila&Paulo,Lisboa,Misericrdia,38.71421,-9.15133,Private room,30,3,105,2021-04-19,1.15,28,161,1,2821/AL
2869627,BBC Apart 4x2 city center,3104922,Cristina,Lisboa,Misericrdia,38.71403,-9.14985,Entire home/apt,90,3,155,2021-11-08,1.68,1,308,15,4901/AL
2875357,"CHIADO, LISBON  * MAINROOM APARTMENT * DownTown",14696745,Ricardo,Lisboa,Santa Maria Maior,38.71164,-9.14196,Entire home/apt,88,3,155,2021-12-03,1.72,2,338,16,13273/AL
2897704,"moradia tipica, no pinhal do banzão",14810113,Marta,Sintra,Colares,38.81892,-9.456,Entire home/apt,200,7,6,2019-08-11,0.08,1,362,0,
2900964,Sete Colinas Apartment,14826102,Emma & José,Lisboa,Arroios,38.7182,-9.13938,Entire home/apt,70,3,27,2021-06-15,0.31,1,322,3,
2901364,Double Room in the Center of Lisbon,14827687,Mafalda,Lisboa,Estrela,38.70449,-9.16499,Private room,15,2,110,2019-06-28,1.20,4,37,0,
2907184,Over sea house,9451016,Ana,Lourinh,Lourinh e Atalaia,39.26593,-9.33448,Entire home/apt,55,5,97,2021-07-29,1.09,1,168,4,19151/AL
2907606,La Galette - Sintra Windmill AL,14854570,Ricardo,Sintra,So Joo das Lampas e Terrugem,38.84316,-9.43372,Entire home/apt,68,3,159,2021-12-07,1.75,7,336,9,11208/AL
2907907,Castelo Apartment,14856116,Maria Ana,Lisboa,Santa Maria Maior,38.71191,-9.13575,Entire home/apt,68,3,226,2020-08-07,2.44,1,342,0,8923/AL
2908585,Lisboa Home with a View,14859059,Ana,Lisboa,Belm,38.69988,-9.2235,Entire home/apt,120,4,0,,,1,263,0,
2913224,"Em condomínio com piscina, terraço e vista jardim",14833873,Sandra,Mafra,Ericeira,38.96141,-9.41531,Entire home/apt,100,4,6,2021-11-13,1.45,1,240,6,AL/94612
2917966,CAT's: Bright in city center w/view,14847119,Catarina,Lisboa,Santo Antnio,38.71597,-9.14567,Entire home/apt,70,2,352,2021-10-08,3.83,2,224,13,1268/AL
2918316,Flat at Graça (old part of Lisbon),8129697,Silvia E Ana,Lisboa,So Vicente,38.71842,-9.13165,Entire home/apt,130,5,27,2017-09-08,0.30,2,0,0,37566/AL
2918807,"Flat near Lisbon, Sintra & beaches!",14333014,Alex,Sintra,Agualva e Mira-Sintra,38.76969,-9.28755,Entire home/apt,40,2,65,2021-09-09,0.84,1,292,6,
2922866,Lisbon Secret Charming 4 rooms Baixa flat,14402857,Rex,Lisboa,Santa Maria Maior,38.7103,-9.13623,Entire home/apt,121,2,92,2021-11-28,1.00,4,298,20,18527/AL
2930208,Cottage in a small village near Sintra,8155312,Maria,Sintra,So Joo das Lampas e Terrugem,38.84148,-9.42771,Entire home/apt,200,7,21,2021-08-02,0.23,1,281,1,1120/AL
2930702,Entire home / Apt.  Parking included (3rd floor),13555244,Rui,Lisboa,Arroios,38.73153,-9.1329,Entire home/apt,58,3,268,2020-03-09,2.90,4,0,0,62727/AL
2931577,Estúdio acolhedor e sofisticado com estacionamento,14969802,António & Raquel,Lisboa,Misericrdia,38.71121,-9.14837,Entire home/apt,61,2,480,2021-11-30,5.23,1,266,45,14729/AL
2932806,B.Ericeira Surf_2 rooms,14975314,Ana,Mafra,Ericeira,38.9684,-9.40906,Entire home/apt,50,7,1,2014-08-22,0.01,1,338,0,10667/AL
2940051,Alfama Terrace Apart First Floor With Historic Notes and AC,13750296,Ana,Lisboa,Santa Maria Maior,38.7119,-9.13071,Entire home/apt,126,3,264,2021-11-30,2.91,16,267,19,51936/AL
2945967,Cozy 1 room apartment in quiet area,2083563,Manuel,Lisboa,Belm,38.70655,-9.20925,Entire home/apt,175,1,1,2015-07-02,0.01,3,0,0,
2962792,Cozy flat in the heart of Lisbon,8891753,Rita,Lisboa,Campo de Ourique,38.71912,-9.15932,Entire home/apt,70,2,29,2018-04-01,0.33,1,69,0,
2962872,Vila with Pool and Ocean view 1,15120803,Ericeira SoulSurfers Guesthouse,Mafra,Ericeira,38.98541,-9.41473,Private room,39,4,8,2021-10-11,0.09,7,178,2,9273/2105AL
2963160,Studio in Lisbonne next to Alfama,15122053,Ines,Lisboa,So Vicente,38.71844,-9.12039,Entire home/apt,37,2,91,2019-07-21,1.01,1,0,0,
2963488,Modern house with private pool near the beach,13602621,Vila,Lourinh,Lourinh e Atalaia,39.27513,-9.32259,Entire home/apt,100,5,4,2021-08-29,0.05,1,178,1,27528/AL
2965047,Lisbon Sunny and cosy apartment,15129678,Pedro,Lisboa,Arroios,38.71709,-9.13625,Entire home/apt,54,2,65,2021-11-21,1.91,2,335,22,
2965623,Charming central apartment - private parking,14633439,Paolo,Lisboa,Estrela,38.70809,-9.15494,Entire home/apt,103,4,37,2021-08-22,0.42,1,187,1,544494/AL
2966829,Lisboa Portugal Final Champions,15137301,Pedro,Lisboa,Campo de Ourique,38.71783,-9.15706,Entire home/apt,1000,2,0,,,1,365,0,
2966851,Oversize Suite  in Cascais center,15137541,Fernanda,Cascais,Cascais e Estoril,38.69869,-9.41999,Private room,30,1,318,2021-12-09,3.47,4,337,35,
2968200,"Mimo of Graça, top of the hill!",3177307,Claudia,Lisboa,So Vicente,38.71933,-9.13118,Entire home/apt,43,2,216,2020-02-29,2.35,4,38,0,3698/AL
2969426,Apartamento com piscina perto da praia e do campo,1290773,Vitor,Lourinh,Lourinh e Atalaia,39.27089,-9.33228,Entire home/apt,75,5,4,2018-01-18,0.07,1,340,0,
2972048,Vila with Pool and Ocean view 2,15120803,Ericeira SoulSurfers Guesthouse,Mafra,Ericeira,38.98586,-9.41497,Private room,40,4,16,2021-10-15,0.18,7,156,4,9273/2015AL
2972233,Balcony to famous FUNICULAR street BR.ALTO +patio!,1029524,Luis,Lisboa,Misericrdia,38.7115,-9.14621,Entire home/apt,77,3,290,2021-12-05,3.17,17,326,40,142/AL
2972311,Campo Santana,4248328,Filipe,Lisboa,Arroios,38.72263,-9.13881,Entire home/apt,40,4,19,2021-09-30,0.26,1,329,2,
2974940,Cozy Apartment in Lisbon,15171891,Carlos,Lisboa,Campolide,38.72408,-9.16636,Entire home/apt,90,2,1,2014-07-29,0.01,1,295,0,
2976979,Great apartment in Lisbon-Cascais area,15183771,Joana & Pedro,Cascais,So Domingos de Rana,38.71564,-9.32804,Private room,90,1,1,2017-08-16,0.02,1,365,0,
2979011,"Lisbon, Champions League Final",15194675,Luís,Lisboa,Arroios,38.72881,-9.13492,Entire home/apt,2000,1,0,,,1,365,0,
2979410,Central flat in Lisbon,15196549,Fernando,Lisboa,Penha de Frana,38.73711,-9.12826,Entire home/apt,70,7,16,2017-08-19,0.19,1,0,0,
2981366,"Apartment w/Pool, Vila Gandarinha",15206801,Jorge,Cascais,Cascais e Estoril,38.6954,-9.42965,Entire home/apt,120,4,64,2021-08-26,0.71,1,163,5,49720/AL
2984055,CASCAIS ZENTRUM Cozy Calm Light Apartment Terrace,15212396,Carola,Cascais,Cascais e Estoril,38.70133,-9.42615,Entire home/apt,74,7,5,2017-10-19,0.09,2,0,0,
2984677,Double BIG bedroom in a nice area,15220364,Tolga,Lisboa,So Domingos de Benfica,38.74561,-9.18082,Private room,23,1,8,2020-10-25,0.09,1,38,0,
2985884,CASA  JUNTO  À  PRAIA  COM  JARDIM,15225618,Ana,Lourinh,Lourinh e Atalaia,39.26621,-9.33031,Entire home/apt,80,5,3,2017-06-15,0.04,3,356,0,
2988197,"",15237172,Rita,Lisboa,Avenidas Novas,38.72846,-9.15883,Entire home/apt,200,1,0,,,1,365,0,
2988710,ESTÚDIO COM TERRAÇO E VISTA DE MAR,15225618,Ana,Lourinh,Lourinh e Atalaia,39.26514,-9.33108,Entire home/apt,59,3,6,2021-08-31,0.08,3,269,2,
2988857,CASINHA JUNTO À PRAIA COM JARDIM,15225618,Ana,Lourinh,Lourinh e Atalaia,39.26615,-9.32942,Entire home/apt,64,3,9,2017-09-02,0.10,3,364,0,
2994236,Lisboa Final Champions League,15211958,Fátima,Amadora,Encosta do Sol,38.76338,-9.20243,Private room,80,1,0,,,1,180,0,
2994700,Amazing river view studio registo 21952/AL,3665015,André,Lisboa,So Vicente,38.71858,-9.12354,Entire home/apt,30,2,223,2021-09-17,2.44,3,346,11,21955/AL
2995142,Suny and historical with river view (reg 21955/AL),3665015,André,Lisboa,So Vicente,38.71794,-9.12314,Entire home/apt,35,2,227,2021-10-09,2.48,3,254,8,21955/AL
2995311,Nº4 ORIENTE DNA COSY STUDIO 4 BY W2Lx,15262500,Andre And Diogo,Lisboa,Parque das Naes,38.76977,-9.10317,Entire home/apt,46,2,92,2021-11-27,1.05,16,333,9,19688/AL
2997081,Suite no centro de Cascais,15137541,Fernanda,Cascais,Cascais e Estoril,38.6985,-9.41865,Private room,30,1,374,2020-10-29,4.13,4,0,0,
3001828,Quiet apartment in Central Lisbon,15300034,Gustavo,Lisboa,Penha de Frana,38.73355,-9.13037,Private room,22,3,88,2018-05-12,0.96,1,342,0,
3004386,Charme no coração da cidade,15311074,Vilma,Lisboa,Misericrdia,38.70968,-9.14508,Entire home/apt,76,3,105,2020-01-03,1.38,1,342,0,
3004661,room near Marques de Pombal,12793276,Teodora Georgieva,Lisboa,Santo Antnio,38.72321,-9.15374,Private room,150,1,1,2014-05-26,0.01,1,365,0,
3005725,Champions league apartment,15317548,João,Lisboa,So Domingos de Benfica,38.75498,-9.16964,Entire home/apt,500,1,0,,,1,365,0,
3009285,Great Location  Room Historical Center of Lisbon,9021724,Carla,Lisboa,Santa Maria Maior,38.71287,-9.13683,Private room,39,2,90,2021-10-17,1.43,2,231,2,29990
3009519,"LTCascais, sunny suite,  quiet setting, Cascais",15337082,Delfina,Cascais,Cascais e Estoril,38.71252,-9.44721,Private room,34,1,109,2019-09-20,1.19,1,342,0,
3012490,Lisbon Elegance (Benfica),15351613,António Valente E Rui Marcelo,Lisboa,Benfica,38.75017,-9.1921,Entire home/apt,110,3,117,2021-08-01,2.04,3,0,8,63000/AL
3013088,Studio with River View in Lisbon,4383462,Cláudia & Henrique,Lisboa,Misericrdia,38.70899,-9.15118,Entire home/apt,64,3,471,2021-12-06,5.13,1,82,48,66585/2018
3014292,casa rústica entre a serra e o mar,14896962,Diamantino,Sintra,Colares,38.79326,-9.45622,Entire home/apt,60,2,15,2021-10-14,0.27,2,340,4,38928/AL
3016919,"Flat in Belem main street, 20min from the beach",11926451,Ana,Lisboa,Belm,38.69776,-9.20234,Entire home/apt,50,2,27,2019-09-10,0.34,10,0,0,77970/AL
3021286,Cosy Wooden House,4123429,Chrystalina,Sintra,Colares,38.79436,-9.47141,Entire home/apt,45,4,70,2021-10-23,0.79,2,167,18,
3029320,Cosy Apartment near Ericeira,15429333,Stephen Frederick,Mafra,Carvoeira,38.94409,-9.39742,Entire home/apt,37,3,96,2021-11-13,1.08,3,328,15,
3031739,Cascais - Quiet and cozy apartment,15441831,Renata,Cascais,Cascais e Estoril,38.6966,-9.44394,Entire home/apt,68,3,15,2018-12-18,0.17,1,238,0,6734/AL
3031831,Cozy Apt. Cascais,12635550,Lucrecia,Cascais,Cascais e Estoril,38.69271,-9.42735,Entire home/apt,130,2,16,2019-09-30,0.18,2,257,0,72009/AL
3031901,"Camões Cool Loft, at Chiado",3250665,The Blue House,Lisboa,Misericrdia,38.71175,-9.14378,Entire home/apt,55,2,208,2021-09-29,2.28,12,329,5,22730/AL
3032020,Dream nights over water - Lisbon,710827,Miguel,Lisboa,Belm,38.69484,-9.20549,Shared room,137,1,0,,,1,363,0,
3034991,"Villa  in Sintra,pool, lovely views",15458565,Nicole,Sintra,So Joo das Lampas e Terrugem,38.88718,-9.35093,Entire home/apt,230,3,39,2020-01-01,0.44,1,0,0,68054/AL.
3036067,Casa Limoeiro,15462808,Luís,Lisboa,Campo de Ourique,38.71934,-9.16351,Private room,60,3,17,2019-10-09,0.39,4,37,0,
3036561,"Beautiful, in the best location,  and a terrace!",15464956,"Alex, Peter&Anne",Lisboa,Santa Maria Maior,38.71336,-9.13535,Entire home/apt,70,3,165,2021-11-28,1.80,1,307,7,56668/AL
3039972,Lisbon House.pt,14851217,Lisbon,Lisboa,Misericrdia,38.71107,-9.1515,Entire home/apt,95,2,40,2021-10-24,0.44,1,311,1,
3041576,17thcent.house between sea&mountain,15486693,Ana,Sintra,Colares,38.80023,-9.44727,Private room,21,2,291,2021-11-27,3.19,1,335,15,83939/AL
3041837,Charismatic downtown Lisbon apart.,3291623,Sofia,Lisboa,Santo Antnio,38.72133,-9.14245,Entire home/apt,55,2,196,2021-11-21,2.14,1,361,12,
3041964,Alfama by the River,1837782,David & Manuela,Lisboa,So Vicente,38.71902,-9.1244,Entire home/apt,63,2,146,2020-01-03,1.62,1,191,0,
3041992,Beautiful Studio in Alfama w/ AirCon & Washer,5691663,"Alexandra, Pedro",Lisboa,Santa Maria Maior,38.71108,-9.1291,Entire home/apt,52,2,288,2021-11-09,3.14,65,341,12,11327/AL
3042444,The Lisbon Home,15491838,Margarida,Lisboa,Alvalade,38.75093,-9.14211,Entire home/apt,100,28,14,2021-10-30,0.16,3,0,1,49888/AL
3045609,Travessa I-Charm in historic Alfama with A/C,2396258,"Fatima, Paula And Eduardo",Lisboa,Santa Maria Maior,38.7128,-9.12617,Entire home/apt,317,2,92,2021-12-05,1.05,15,336,8,14753/AL
